date,temp,year,monthday
2012-01-30,12.151,2012,2020-01-30
2012-01-31,12.101,2012,2020-01-31
2012-02-01,12.089,2012,2020-02-01
2012-02-02,12.089,2012,2020-02-02
2012-02-03,12.198,2012,2020-02-03
2012-02-04,12.346,2012,2020-02-04
2012-02-05,12.37,2012,2020-02-05
2012-02-06,12.388,2012,2020-02-06
2012-02-07,12.397,2012,2020-02-07
2012-02-08,12.372,2012,2020-02-08
2012-02-09,12.43,2012,2020-02-09
2012-02-10,12.44,2012,2020-02-10
2012-02-11,12.481,2012,2020-02-11
2012-02-12,12.547,2012,2020-02-12
2012-02-13,12.629,2012,2020-02-13
2012-02-14,12.788,2012,2020-02-14
2012-02-15,12.889,2012,2020-02-15
2012-02-16,12.929,2012,2020-02-16
2012-02-17,12.962,2012,2020-02-17
2012-02-18,12.935,2012,2020-02-18
2012-02-19,12.877,2012,2020-02-19
2012-02-20,12.837,2012,2020-02-20
2012-02-21,12.855,2012,2020-02-21
2012-02-22,12.921,2012,2020-02-22
2012-02-23,12.945,2012,2020-02-23
2012-02-24,12.887,2012,2020-02-24
2012-02-25,12.762,2012,2020-02-25
2012-02-26,12.69,2012,2020-02-26
2012-02-27,12.683,2012,2020-02-27
2012-02-28,12.732,2012,2020-02-28
2012-02-29,12.805,2012,2020-02-29
2012-03-01,12.774,2012,2020-03-01
2012-03-02,12.763,2012,2020-03-02
2012-03-03,12.785,2012,2020-03-03
2012-03-04,12.751,2012,2020-03-04
2012-03-05,12.78,2012,2020-03-05
2012-03-06,12.864,2012,2020-03-06
2012-03-07,12.891,2012,2020-03-07
2012-03-08,12.987,2012,2020-03-08
2012-03-09,13.022,2012,2020-03-09
2012-03-10,13.049,2012,2020-03-10
2012-03-11,13.084,2012,2020-03-11
2012-03-12,13.116,2012,2020-03-12
2012-03-13,13.256,2012,2020-03-13
2012-03-14,13.381,2012,2020-03-14
2012-03-15,13.397,2012,2020-03-15
2012-03-16,13.417,2012,2020-03-16
2012-03-17,13.424,2012,2020-03-17
2012-03-18,13.417,2012,2020-03-18
2012-03-19,13.435,2012,2020-03-19
2012-03-20,13.525,2012,2020-03-20
2012-03-21,13.578,2012,2020-03-21
2012-03-22,13.647,2012,2020-03-22
2012-03-23,13.642,2012,2020-03-23
2012-03-24,13.618,2012,2020-03-24
2012-03-25,13.666,2012,2020-03-25
2012-03-26,13.74,2012,2020-03-26
2012-03-27,13.787,2012,2020-03-27
2012-03-28,13.832,2012,2020-03-28
2012-03-29,13.88,2012,2020-03-29
2012-03-30,13.926,2012,2020-03-30
2012-03-31,14.022,2012,2020-03-31
2012-04-01,14.111,2012,2020-04-01
2012-04-02,14.196,2012,2020-04-02
2012-04-03,14.296,2012,2020-04-03
2012-04-04,14.35,2012,2020-04-04
2012-04-05,14.379,2012,2020-04-05
2012-04-06,14.36,2012,2020-04-06
2012-04-07,14.358,2012,2020-04-07
2012-04-08,14.379,2012,2020-04-08
2012-04-09,14.397,2012,2020-04-09
2012-04-10,14.421,2012,2020-04-10
2012-04-11,14.412,2012,2020-04-11
2012-04-12,14.415,2012,2020-04-12
2012-04-13,14.439,2012,2020-04-13
2012-04-14,14.414,2012,2020-04-14
2012-04-15,14.442,2012,2020-04-15
2012-04-16,14.52,2012,2020-04-16
2012-04-17,14.542,2012,2020-04-17
2012-04-18,14.575,2012,2020-04-18
2012-04-19,14.572,2012,2020-04-19
2012-04-20,14.547,2012,2020-04-20
2012-04-21,14.583,2012,2020-04-21
2012-04-22,14.636,2012,2020-04-22
2012-04-23,14.674,2012,2020-04-23
2012-04-24,14.682,2012,2020-04-24
2012-04-25,14.657,2012,2020-04-25
2012-04-26,14.734,2012,2020-04-26
2012-04-27,14.687,2012,2020-04-27
2012-04-28,14.698,2012,2020-04-28
2012-04-29,14.757,2012,2020-04-29
2012-04-30,14.849,2012,2020-04-30
2012-05-01,14.927,2012,2020-05-01
2012-05-02,14.976,2012,2020-05-02
2012-05-03,15.053,2012,2020-05-03
2012-05-04,15.158,2012,2020-05-04
2012-05-05,15.247,2012,2020-05-05
2012-05-06,15.295,2012,2020-05-06
2012-05-07,15.357,2012,2020-05-07
2012-05-08,15.438,2012,2020-05-08
2012-05-09,15.517,2012,2020-05-09
2012-05-10,15.564,2012,2020-05-10
2012-05-11,15.553,2012,2020-05-11
2012-05-12,15.537,2012,2020-05-12
2012-05-13,15.511,2012,2020-05-13
2012-05-14,15.545,2012,2020-05-14
2012-05-15,15.586,2012,2020-05-15
2012-05-16,15.586,2012,2020-05-16
2012-05-17,15.589,2012,2020-05-17
2012-05-18,15.565,2012,2020-05-18
2012-05-19,15.563,2012,2020-05-19
2012-05-20,15.584,2012,2020-05-20
2012-05-21,15.637,2012,2020-05-21
2012-05-22,15.683,2012,2020-05-22
2012-05-23,15.685,2012,2020-05-23
2012-05-24,15.591,2012,2020-05-24
2012-05-25,15.549,2012,2020-05-25
2012-05-26,15.579,2012,2020-05-26
2012-05-27,15.658,2012,2020-05-27
2012-05-28,15.757,2012,2020-05-28
2012-05-29,15.85,2012,2020-05-29
2012-05-30,15.91,2012,2020-05-30
2012-05-31,15.941,2012,2020-05-31
2012-06-01,15.966,2012,2020-06-01
2012-06-02,15.976,2012,2020-06-02
2012-06-03,15.983,2012,2020-06-03
2012-06-04,15.955,2012,2020-06-04
2012-06-05,15.844,2012,2020-06-05
2012-06-06,15.78,2012,2020-06-06
2012-06-07,15.806,2012,2020-06-07
2012-06-08,15.854,2012,2020-06-08
2012-06-09,15.891,2012,2020-06-09
2012-06-10,15.924,2012,2020-06-10
2012-06-11,16.003,2012,2020-06-11
2012-06-12,16.116,2012,2020-06-12
2012-06-13,16.268,2012,2020-06-13
2012-06-14,16.337,2012,2020-06-14
2012-06-15,16.385,2012,2020-06-15
2012-06-16,16.41,2012,2020-06-16
2012-06-17,16.402,2012,2020-06-17
2012-06-18,16.387,2012,2020-06-18
2012-06-19,16.339,2012,2020-06-19
2012-06-20,16.25,2012,2020-06-20
2012-06-21,16.282,2012,2020-06-21
2012-06-22,16.249,2012,2020-06-22
2012-06-23,16.217,2012,2020-06-23
2012-06-24,16.222,2012,2020-06-24
2012-06-25,16.237,2012,2020-06-25
2012-06-26,16.223,2012,2020-06-26
2012-06-27,16.231,2012,2020-06-27
2012-06-28,16.317,2012,2020-06-28
2012-06-29,16.469,2012,2020-06-29
2012-06-30,16.552,2012,2020-06-30
2012-07-01,16.55,2012,2020-07-01
2012-07-02,16.496,2012,2020-07-02
2012-07-03,16.428,2012,2020-07-03
2012-07-04,16.379,2012,2020-07-04
2012-07-05,16.365,2012,2020-07-05
2012-07-06,16.342,2012,2020-07-06
2012-07-07,16.288,2012,2020-07-07
2012-07-08,16.279,2012,2020-07-08
2012-07-09,16.307,2012,2020-07-09
2012-07-10,16.335,2012,2020-07-10
2012-07-11,16.372,2012,2020-07-11
2012-07-12,16.414,2012,2020-07-12
2012-07-13,16.389,2012,2020-07-13
2012-07-14,16.368,2012,2020-07-14
2012-07-15,16.343,2012,2020-07-15
2012-07-16,16.327,2012,2020-07-16
2012-07-17,16.348,2012,2020-07-17
2012-07-18,16.378,2012,2020-07-18
2012-07-19,16.375,2012,2020-07-19
2012-07-20,16.41,2012,2020-07-20
2012-07-21,16.52,2012,2020-07-21
2012-07-22,16.529,2012,2020-07-22
2012-07-23,16.489,2012,2020-07-23
2012-07-24,16.479,2012,2020-07-24
2012-07-25,16.452,2012,2020-07-25
2012-07-26,16.435,2012,2020-07-26
2012-07-27,16.439,2012,2020-07-27
2012-07-28,16.373,2012,2020-07-28
2012-07-29,16.371,2012,2020-07-29
2012-07-30,16.302,2012,2020-07-30
2012-07-31,16.273,2012,2020-07-31
2012-08-01,16.273,2012,2020-08-01
2012-08-02,16.313,2012,2020-08-02
2012-08-03,16.35,2012,2020-08-03
2012-08-04,16.376,2012,2020-08-04
2012-08-05,16.437,2012,2020-08-05
2012-08-06,16.464,2012,2020-08-06
2012-08-07,16.506,2012,2020-08-07
2012-08-08,16.474,2012,2020-08-08
2012-08-09,16.472,2012,2020-08-09
2012-08-10,16.471,2012,2020-08-10
2012-08-11,16.407,2012,2020-08-11
2012-08-12,16.327,2012,2020-08-12
2012-08-13,16.265,2012,2020-08-13
2012-08-14,16.265,2012,2020-08-14
2012-08-15,16.259,2012,2020-08-15
2012-08-16,16.222,2012,2020-08-16
2012-08-17,16.25,2012,2020-08-17
2012-08-18,16.235,2012,2020-08-18
2012-08-19,16.225,2012,2020-08-19
2012-08-20,16.27,2012,2020-08-20
2012-08-21,16.304,2012,2020-08-21
2012-08-22,16.292,2012,2020-08-22
2012-08-23,16.237,2012,2020-08-23
2012-08-24,16.247,2012,2020-08-24
2012-08-25,16.297,2012,2020-08-25
2012-08-26,16.325,2012,2020-08-26
2012-08-27,16.292,2012,2020-08-27
2012-08-28,16.26,2012,2020-08-28
2012-08-29,16.262,2012,2020-08-29
2012-08-30,16.208,2012,2020-08-30
2012-08-31,16.15,2012,2020-08-31
2012-09-01,16.084,2012,2020-09-01
2012-09-02,15.982,2012,2020-09-02
2012-09-03,15.969,2012,2020-09-03
2012-09-04,15.962,2012,2020-09-04
2012-09-05,15.88,2012,2020-09-05
2012-09-06,15.87,2012,2020-09-06
2012-09-07,15.829,2012,2020-09-07
2012-09-08,15.794,2012,2020-09-08
2012-09-09,15.766,2012,2020-09-09
2012-09-10,15.749,2012,2020-09-10
2012-09-11,15.746,2012,2020-09-11
2012-09-12,15.707,2012,2020-09-12
2012-09-13,15.63,2012,2020-09-13
2012-09-14,15.569,2012,2020-09-14
2012-09-15,15.536,2012,2020-09-15
2012-09-16,15.503,2012,2020-09-16
2012-09-17,15.493,2012,2020-09-17
2012-09-18,15.5,2012,2020-09-18
2012-09-19,15.535,2012,2020-09-19
2012-09-20,15.535,2012,2020-09-20
2012-09-21,15.565,2012,2020-09-21
2012-09-22,15.526,2012,2020-09-22
2012-09-23,15.449,2012,2020-09-23
2012-09-24,15.412,2012,2020-09-24
2012-09-25,15.44,2012,2020-09-25
2012-09-26,15.432,2012,2020-09-26
2012-09-27,15.482,2012,2020-09-27
2012-09-28,15.492,2012,2020-09-28
2012-09-29,15.45,2012,2020-09-29
2012-09-30,15.428,2012,2020-09-30
2012-10-01,15.425,2012,2020-10-01
2012-10-02,15.448,2012,2020-10-02
2012-10-03,15.432,2012,2020-10-03
2012-10-04,15.341,2012,2020-10-04
2012-10-05,15.226,2012,2020-10-05
2012-10-06,15.122,2012,2020-10-06
2012-10-07,15.07,2012,2020-10-07
2012-10-08,15.063,2012,2020-10-08
2012-10-09,15.055,2012,2020-10-09
2012-10-10,14.977,2012,2020-10-10
2012-10-11,14.846,2012,2020-10-11
2012-10-12,14.768,2012,2020-10-12
2012-10-13,14.778,2012,2020-10-13
2012-10-14,14.812,2012,2020-10-14
2012-10-15,14.789,2012,2020-10-15
2012-10-16,14.754,2012,2020-10-16
2012-10-17,14.724,2012,2020-10-17
2012-10-18,14.683,2012,2020-10-18
2012-10-19,14.632,2012,2020-10-19
2012-10-20,14.576,2012,2020-10-20
2012-10-21,14.508,2012,2020-10-21
2012-10-22,14.474,2012,2020-10-22
2012-10-23,14.432,2012,2020-10-23
2012-10-24,14.368,2012,2020-10-24
2012-10-25,14.304,2012,2020-10-25
2012-10-26,14.259,2012,2020-10-26
2012-10-27,14.222,2012,2020-10-27
2012-10-28,14.247,2012,2020-10-28
2012-10-29,14.203,2012,2020-10-29
2012-10-30,14.165,2012,2020-10-30
2012-10-31,14.153,2012,2020-10-31
2012-11-01,14.096,2012,2020-11-01
2012-11-02,14.034,2012,2020-11-02
2012-11-03,14.008,2012,2020-11-03
2012-11-04,13.975,2012,2020-11-04
2012-11-05,13.943,2012,2020-11-05
2012-11-06,13.918,2012,2020-11-06
2012-11-07,13.885,2012,2020-11-07
2012-11-08,13.854,2012,2020-11-08
2012-11-09,13.805,2012,2020-11-09
2012-11-10,13.808,2012,2020-11-10
2012-11-11,13.722,2012,2020-11-11
2012-11-12,13.632,2012,2020-11-12
2012-11-13,13.599,2012,2020-11-13
2012-11-14,13.626,2012,2020-11-14
2012-11-15,13.638,2012,2020-11-15
2012-11-16,13.604,2012,2020-11-16
2012-11-17,13.593,2012,2020-11-17
2012-11-18,13.565,2012,2020-11-18
2012-11-19,13.534,2012,2020-11-19
2012-11-20,13.549,2012,2020-11-20
2012-11-21,13.554,2012,2020-11-21
2012-11-22,13.511,2012,2020-11-22
2012-11-23,13.399,2012,2020-11-23
2012-11-24,13.303,2012,2020-11-24
2012-11-25,13.216,2012,2020-11-25
2012-11-26,13.142,2012,2020-11-26
2012-11-27,13.098,2012,2020-11-27
2012-11-28,13.109,2012,2020-11-28
2012-11-29,13.106,2012,2020-11-29
2012-11-30,13.046,2012,2020-11-30
2012-12-01,13.006,2012,2020-12-01
2012-12-02,13.036,2012,2020-12-02
2012-12-03,13.071,2012,2020-12-03
2012-12-04,12.991,2012,2020-12-04
2012-12-05,12.947,2012,2020-12-05
2012-12-06,12.974,2012,2020-12-06
2012-12-07,12.946,2012,2020-12-07
2012-12-08,12.901,2012,2020-12-08
2012-12-09,12.899,2012,2020-12-09
2012-12-10,12.859,2012,2020-12-10
2012-12-11,12.724,2012,2020-12-11
2012-12-12,12.629,2012,2020-12-12
2012-12-13,12.588,2012,2020-12-13
2012-12-14,12.543,2012,2020-12-14
2012-12-15,12.528,2012,2020-12-15
2012-12-16,12.546,2012,2020-12-16
2012-12-17,12.555,2012,2020-12-17
2012-12-18,12.547,2012,2020-12-18
2012-12-19,12.482,2012,2020-12-19
2012-12-20,12.397,2012,2020-12-20
2012-12-21,12.347,2012,2020-12-21
2012-12-22,12.358,2012,2020-12-22
2012-12-23,12.408,2012,2020-12-23
2012-12-24,12.466,2012,2020-12-24
2012-12-25,12.435,2012,2020-12-25
2012-12-26,12.376,2012,2020-12-26
2012-12-27,12.415,2012,2020-12-27
2012-12-28,12.47,2012,2020-12-28
2012-12-29,12.533,2012,2020-12-29
2012-12-30,12.509,2012,2020-12-30
2012-12-31,12.481,2012,2020-12-31
2013-01-01,12.531,2013,2020-01-01
2013-01-02,12.525,2013,2020-01-02
2013-01-03,12.513,2013,2020-01-03
2013-01-04,12.58,2013,2020-01-04
2013-01-05,12.592,2013,2020-01-05
2013-01-06,12.54,2013,2020-01-06
2013-01-07,12.537,2013,2020-01-07
2013-01-08,12.542,2013,2020-01-08
2013-01-09,12.581,2013,2020-01-09
2013-01-10,12.593,2013,2020-01-10
2013-01-11,12.546,2013,2020-01-11
2013-01-12,12.516,2013,2020-01-12
2013-01-13,12.539,2013,2020-01-13
2013-01-14,12.521,2013,2020-01-14
2013-01-15,12.523,2013,2020-01-15
2013-01-16,12.544,2013,2020-01-16
2013-01-17,12.508,2013,2020-01-17
2013-01-18,12.425,2013,2020-01-18
2013-01-19,12.46,2013,2020-01-19
2013-01-20,12.545,2013,2020-01-20
2013-01-21,12.669,2013,2020-01-21
2013-01-22,12.709,2013,2020-01-22
2013-01-23,12.801,2013,2020-01-23
2013-01-24,12.865,2013,2020-01-24
2013-01-25,12.832,2013,2020-01-25
2013-01-26,12.783,2013,2020-01-26
2013-01-27,12.777,2013,2020-01-27
2013-01-28,12.754,2013,2020-01-28
2013-01-29,12.733,2013,2020-01-29
2013-01-30,12.763,2013,2020-01-30
2013-01-31,12.76,2013,2020-01-31
2013-02-01,12.696,2013,2020-02-01
2013-02-02,12.67,2013,2020-02-02
2013-02-03,12.719,2013,2020-02-03
2013-02-04,12.79,2013,2020-02-04
2013-02-05,12.794,2013,2020-02-05
2013-02-06,12.774,2013,2020-02-06
2013-02-07,12.714,2013,2020-02-07
2013-02-08,12.688,2013,2020-02-08
2013-02-09,12.702,2013,2020-02-09
2013-02-10,12.749,2013,2020-02-10
2013-02-11,12.775,2013,2020-02-11
2013-02-12,12.771,2013,2020-02-12
2013-02-13,12.771,2013,2020-02-13
2013-02-14,12.731,2013,2020-02-14
2013-02-15,12.694,2013,2020-02-15
2013-02-16,12.682,2013,2020-02-16
2013-02-17,12.62,2013,2020-02-17
2013-02-18,12.551,2013,2020-02-18
2013-02-19,12.566,2013,2020-02-19
2013-02-20,12.605,2013,2020-02-20
2013-02-21,12.734,2013,2020-02-21
2013-02-22,12.873,2013,2020-02-22
2013-02-23,12.98,2013,2020-02-23
2013-02-24,13.027,2013,2020-02-24
2013-02-25,13.011,2013,2020-02-25
2013-02-26,13.004,2013,2020-02-26
2013-02-27,13.037,2013,2020-02-27
2013-02-28,13.035,2013,2020-02-28
2013-03-01,13.032,2013,2020-03-01
2013-03-02,13.109,2013,2020-03-02
2013-03-03,13.155,2013,2020-03-03
2013-03-04,13.223,2013,2020-03-04
2013-03-05,13.315,2013,2020-03-05
2013-03-06,13.305,2013,2020-03-06
2013-03-07,13.273,2013,2020-03-07
2013-03-08,13.349,2013,2020-03-08
2013-03-09,13.389,2013,2020-03-09
2013-03-10,13.375,2013,2020-03-10
2013-03-11,13.403,2013,2020-03-11
2013-03-12,13.471,2013,2020-03-12
2013-03-13,13.43,2013,2020-03-13
2013-03-14,13.419,2013,2020-03-14
2013-03-15,13.493,2013,2020-03-15
2013-03-16,13.558,2013,2020-03-16
2013-03-17,13.552,2013,2020-03-17
2013-03-18,13.493,2013,2020-03-18
2013-03-19,13.476,2013,2020-03-19
2013-03-20,13.524,2013,2020-03-20
2013-03-21,13.546,2013,2020-03-21
2013-03-22,13.522,2013,2020-03-22
2013-03-23,13.505,2013,2020-03-23
2013-03-24,13.515,2013,2020-03-24
2013-03-25,13.529,2013,2020-03-25
2013-03-26,13.553,2013,2020-03-26
2013-03-27,13.616,2013,2020-03-27
2013-03-28,13.696,2013,2020-03-28
2013-03-29,13.809,2013,2020-03-29
2013-03-30,13.919,2013,2020-03-30
2013-03-31,13.919,2013,2020-03-31
2013-04-01,13.907,2013,2020-04-01
2013-04-02,13.912,2013,2020-04-02
2013-04-03,13.892,2013,2020-04-03
2013-04-04,13.932,2013,2020-04-04
2013-04-05,13.91,2013,2020-04-05
2013-04-06,13.925,2013,2020-04-06
2013-04-07,13.99,2013,2020-04-07
2013-04-08,14.106,2013,2020-04-08
2013-04-09,14.177,2013,2020-04-09
2013-04-10,14.26,2013,2020-04-10
2013-04-11,14.278,2013,2020-04-11
2013-04-12,14.301,2013,2020-04-12
2013-04-13,14.287,2013,2020-04-13
2013-04-14,14.338,2013,2020-04-14
2013-04-15,14.379,2013,2020-04-15
2013-04-16,14.387,2013,2020-04-16
2013-04-17,14.377,2013,2020-04-17
2013-04-18,14.391,2013,2020-04-18
2013-04-19,14.367,2013,2020-04-19
2013-04-20,14.361,2013,2020-04-20
2013-04-21,14.449,2013,2020-04-21
2013-04-22,14.562,2013,2020-04-22
2013-04-23,14.593,2013,2020-04-23
2013-04-24,14.651,2013,2020-04-24
2013-04-25,14.745,2013,2020-04-25
2013-04-26,14.871,2013,2020-04-26
2013-04-27,14.912,2013,2020-04-27
2013-04-28,14.918,2013,2020-04-28
2013-04-29,14.951,2013,2020-04-29
2013-04-30,15.018,2013,2020-04-30
2013-05-01,15.036,2013,2020-05-01
2013-05-02,14.97,2013,2020-05-02
2013-05-03,14.972,2013,2020-05-03
2013-05-04,15.003,2013,2020-05-04
2013-05-05,15.028,2013,2020-05-05
2013-05-06,15.084,2013,2020-05-06
2013-05-07,15.094,2013,2020-05-07
2013-05-08,15.159,2013,2020-05-08
2013-05-09,15.197,2013,2020-05-09
2013-05-10,15.228,2013,2020-05-10
2013-05-11,15.204,2013,2020-05-11
2013-05-12,15.15,2013,2020-05-12
2013-05-13,15.227,2013,2020-05-13
2013-05-14,15.302,2013,2020-05-14
2013-05-15,15.341,2013,2020-05-15
2013-05-16,15.378,2013,2020-05-16
2013-05-17,15.417,2013,2020-05-17
2013-05-18,15.402,2013,2020-05-18
2013-05-19,15.372,2013,2020-05-19
2013-05-20,15.4,2013,2020-05-20
2013-05-21,15.478,2013,2020-05-21
2013-05-22,15.527,2013,2020-05-22
2013-05-23,15.553,2013,2020-05-23
2013-05-24,15.541,2013,2020-05-24
2013-05-25,15.494,2013,2020-05-25
2013-05-26,15.509,2013,2020-05-26
2013-05-27,15.545,2013,2020-05-27
2013-05-28,15.671,2013,2020-05-28
2013-05-29,15.725,2013,2020-05-29
2013-05-30,15.768,2013,2020-05-30
2013-05-31,15.806,2013,2020-05-31
2013-06-01,15.825,2013,2020-06-01
2013-06-02,15.807,2013,2020-06-02
2013-06-03,15.754,2013,2020-06-03
2013-06-04,15.706,2013,2020-06-04
2013-06-05,15.716,2013,2020-06-05
2013-06-06,15.777,2013,2020-06-06
2013-06-07,15.83,2013,2020-06-07
2013-06-08,15.832,2013,2020-06-08
2013-06-09,15.897,2013,2020-06-09
2013-06-10,16.072,2013,2020-06-10
2013-06-11,16.195,2013,2020-06-11
2013-06-12,16.254,2013,2020-06-12
2013-06-13,16.261,2013,2020-06-13
2013-06-14,16.179,2013,2020-06-14
2013-06-15,16.103,2013,2020-06-15
2013-06-16,16.105,2013,2020-06-16
2013-06-17,16.089,2013,2020-06-17
2013-06-18,16.097,2013,2020-06-18
2013-06-19,16.16,2013,2020-06-19
2013-06-20,16.202,2013,2020-06-20
2013-06-21,16.325,2013,2020-06-21
2013-06-22,16.402,2013,2020-06-22
2013-06-23,16.485,2013,2020-06-23
2013-06-24,16.459,2013,2020-06-24
2013-06-25,16.424,2013,2020-06-25
2013-06-26,16.489,2013,2020-06-26
2013-06-27,16.513,2013,2020-06-27
2013-06-28,16.486,2013,2020-06-28
2013-06-29,16.407,2013,2020-06-29
2013-06-30,16.315,2013,2020-06-30
2013-07-01,16.233,2013,2020-07-01
2013-07-02,16.237,2013,2020-07-02
2013-07-03,16.239,2013,2020-07-03
2013-07-04,16.295,2013,2020-07-04
2013-07-05,16.259,2013,2020-07-05
2013-07-06,16.225,2013,2020-07-06
2013-07-07,16.187,2013,2020-07-07
2013-07-08,16.151,2013,2020-07-08
2013-07-09,16.166,2013,2020-07-09
2013-07-10,16.208,2013,2020-07-10
2013-07-11,16.196,2013,2020-07-11
2013-07-12,16.201,2013,2020-07-12
2013-07-13,16.19,2013,2020-07-13
2013-07-14,16.16,2013,2020-07-14
2013-07-15,16.145,2013,2020-07-15
2013-07-16,16.204,2013,2020-07-16
2013-07-17,16.265,2013,2020-07-17
2013-07-18,16.277,2013,2020-07-18
2013-07-19,16.266,2013,2020-07-19
2013-07-20,16.231,2013,2020-07-20
2013-07-21,16.225,2013,2020-07-21
2013-07-22,16.209,2013,2020-07-22
2013-07-23,16.244,2013,2020-07-23
2013-07-24,16.272,2013,2020-07-24
2013-07-25,16.321,2013,2020-07-25
2013-07-26,16.368,2013,2020-07-26
2013-07-27,16.423,2013,2020-07-27
2013-07-28,16.43,2013,2020-07-28
2013-07-29,16.362,2013,2020-07-29
2013-07-30,16.328,2013,2020-07-30
2013-07-31,16.359,2013,2020-07-31
2013-08-01,16.399,2013,2020-08-01
2013-08-02,16.422,2013,2020-08-02
2013-08-03,16.404,2013,2020-08-03
2013-08-04,16.437,2013,2020-08-04
2013-08-05,16.485,2013,2020-08-05
2013-08-06,16.462,2013,2020-08-06
2013-08-07,16.455,2013,2020-08-07
2013-08-08,16.483,2013,2020-08-08
2013-08-09,16.471,2013,2020-08-09
2013-08-10,16.454,2013,2020-08-10
2013-08-11,16.479,2013,2020-08-11
2013-08-12,16.489,2013,2020-08-12
2013-08-13,16.477,2013,2020-08-13
2013-08-14,16.375,2013,2020-08-14
2013-08-15,16.318,2013,2020-08-15
2013-08-16,16.34,2013,2020-08-16
2013-08-17,16.349,2013,2020-08-17
2013-08-18,16.371,2013,2020-08-18
2013-08-19,16.313,2013,2020-08-19
2013-08-20,16.247,2013,2020-08-20
2013-08-21,16.213,2013,2020-08-21
2013-08-22,16.156,2013,2020-08-22
2013-08-23,16.124,2013,2020-08-23
2013-08-24,16.039,2013,2020-08-24
2013-08-25,15.988,2013,2020-08-25
2013-08-26,15.961,2013,2020-08-26
2013-08-27,15.935,2013,2020-08-27
2013-08-28,15.945,2013,2020-08-28
2013-08-29,15.964,2013,2020-08-29
2013-08-30,15.961,2013,2020-08-30
2013-08-31,15.982,2013,2020-08-31
2013-09-01,16.031,2013,2020-09-01
2013-09-02,16.05,2013,2020-09-02
2013-09-03,16.019,2013,2020-09-03
2013-09-04,16.002,2013,2020-09-04
2013-09-05,16.001,2013,2020-09-05
2013-09-06,15.966,2013,2020-09-06
2013-09-07,15.931,2013,2020-09-07
2013-09-08,15.933,2013,2020-09-08
2013-09-09,15.931,2013,2020-09-09
2013-09-10,15.884,2013,2020-09-10
2013-09-11,15.916,2013,2020-09-11
2013-09-12,15.96,2013,2020-09-12
2013-09-13,15.944,2013,2020-09-13
2013-09-14,15.843,2013,2020-09-14
2013-09-15,15.769,2013,2020-09-15
2013-09-16,15.728,2013,2020-09-16
2013-09-17,15.711,2013,2020-09-17
2013-09-18,15.725,2013,2020-09-18
2013-09-19,15.751,2013,2020-09-19
2013-09-20,15.724,2013,2020-09-20
2013-09-21,15.651,2013,2020-09-21
2013-09-22,15.608,2013,2020-09-22
2013-09-23,15.504,2013,2020-09-23
2013-09-24,15.437,2013,2020-09-24
2013-09-25,15.4,2013,2020-09-25
2013-09-26,15.407,2013,2020-09-26
2013-09-27,15.419,2013,2020-09-27
2013-09-28,15.398,2013,2020-09-28
2013-09-29,15.354,2013,2020-09-29
2013-09-30,15.256,2013,2020-09-30
2013-10-01,15.207,2013,2020-10-01
2013-10-02,15.201,2013,2020-10-02
2013-10-03,15.161,2013,2020-10-03
2013-10-04,15.134,2013,2020-10-04
2013-10-05,15.064,2013,2020-10-05
2013-10-06,14.988,2013,2020-10-06
2013-10-07,14.925,2013,2020-10-07
2013-10-08,14.838,2013,2020-10-08
2013-10-09,14.808,2013,2020-10-09
2013-10-10,14.756,2013,2020-10-10
2013-10-11,14.705,2013,2020-10-11
2013-10-12,14.696,2013,2020-10-12
2013-10-13,14.613,2013,2020-10-13
2013-10-14,14.57,2013,2020-10-14
2013-10-15,14.585,2013,2020-10-15
2013-10-16,14.573,2013,2020-10-16
2013-10-17,14.598,2013,2020-10-17
2013-10-18,14.636,2013,2020-10-18
2013-10-19,14.62,2013,2020-10-19
2013-10-20,14.547,2013,2020-10-20
2013-10-21,14.418,2013,2020-10-21
2013-10-22,14.3,2013,2020-10-22
2013-10-23,14.234,2013,2020-10-23
2013-10-24,14.14,2013,2020-10-24
2013-10-25,14.057,2013,2020-10-25
2013-10-26,14.067,2013,2020-10-26
2013-10-27,14.094,2013,2020-10-27
2013-10-28,14.089,2013,2020-10-28
2013-10-29,14.015,2013,2020-10-29
2013-10-30,13.976,2013,2020-10-30
2013-10-31,13.992,2013,2020-10-31
2013-11-01,13.957,2013,2020-11-01
2013-11-02,13.912,2013,2020-11-02
2013-11-03,13.846,2013,2020-11-03
2013-11-04,13.777,2013,2020-11-04
2013-11-05,13.749,2013,2020-11-05
2013-11-06,13.766,2013,2020-11-06
2013-11-07,13.773,2013,2020-11-07
2013-11-08,13.804,2013,2020-11-08
2013-11-09,13.814,2013,2020-11-09
2013-11-10,13.791,2013,2020-11-10
2013-11-11,13.762,2013,2020-11-11
2013-11-12,13.724,2013,2020-11-12
2013-11-13,13.665,2013,2020-11-13
2013-11-14,13.647,2013,2020-11-14
2013-11-15,13.618,2013,2020-11-15
2013-11-16,13.56,2013,2020-11-16
2013-11-17,13.585,2013,2020-11-17
2013-11-18,13.606,2013,2020-11-18
2013-11-19,13.55,2013,2020-11-19
2013-11-20,13.472,2013,2020-11-20
2013-11-21,13.389,2013,2020-11-21
